date; time,air temperature,water temperature,level tank,level 1,level 2,humidity,pH voltage,pH,tds
02/11/2022; 20:08:31,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.25,459.84
02/11/2022; 20:08:38,21.0,20.87,257.0,259.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 20:08:44,21.0,20.87,257.0,260.0,142.0,16.0,1.98,7.25,459.84
02/11/2022; 20:08:50,21.0,20.87,258.0,261.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:08:56,21.0,20.87,258.0,260.0,137.0,16.0,1.98,7.25,459.84
02/11/2022; 20:09:02,21.0,20.87,257.0,259.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 20:09:08,21.0,20.87,256.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:09:15,21.1,20.87,256.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:09:21,21.0,20.87,256.0,258.0,136.0,16.0,1.98,7.24,459.84
02/11/2022; 20:09:27,21.0,20.87,257.0,260.0,130.0,16.0,1.98,7.24,459.84
02/11/2022; 20:09:33,21.0,20.87,257.0,260.0,132.0,16.0,1.98,7.25,459.84
02/11/2022; 20:09:39,21.0,20.87,257.0,260.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:09:45,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:09:51,21.0,20.87,257.0,259.0,139.0,16.0,1.98,7.25,459.84
02/11/2022; 20:09:58,21.0,20.87,257.0,260.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:10:04,21.0,20.87,258.0,259.0,143.0,16.0,1.98,7.25,459.84
02/11/2022; 20:10:10,21.0,20.87,257.0,261.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 20:10:16,21.0,20.87,257.0,259.0,139.0,16.0,1.98,7.25,459.84
02/11/2022; 20:10:22,21.0,20.87,258.0,260.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:10:28,21.0,20.87,258.0,260.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:10:35,21.0,20.87,257.0,259.0,140.0,16.0,1.98,7.25,459.84
02/11/2022; 20:10:41,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:10:47,21.0,20.87,256.0,258.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 20:10:53,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 20:10:59,21.0,20.87,256.0,259.0,139.0,16.0,1.98,7.25,457.62
02/11/2022; 20:11:05,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 20:11:12,21.0,20.87,257.0,260.0,135.0,15.0,1.98,7.25,457.62
02/11/2022; 20:11:18,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:11:24,21.1,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:11:30,21.0,20.87,256.0,259.0,138.0,16.0,1.98,7.25,459.84
02/11/2022; 20:11:36,21.0,20.87,257.0,259.0,139.0,16.0,1.98,7.25,459.84
02/11/2022; 20:11:42,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:11:49,21.0,20.87,257.0,260.0,137.0,16.0,1.98,7.25,459.84
02/11/2022; 20:11:55,21.1,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:12:01,21.0,20.87,257.0,259.0,139.0,16.0,1.98,7.25,459.84
02/11/2022; 20:12:07,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:12:13,21.0,20.87,257.0,260.0,140.0,16.0,1.98,7.25,459.84
02/11/2022; 20:12:19,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:12:25,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.25,459.84
02/11/2022; 20:12:32,21.0,20.87,257.0,259.0,136.0,16.0,1.98,7.25,459.84
02/11/2022; 20:12:38,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:12:44,21.0,20.87,257.0,259.0,137.0,16.0,1.98,7.25,459.84
02/11/2022; 20:12:50,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:12:56,21.0,20.87,257.0,259.0,137.0,16.0,1.98,7.25,459.84
02/11/2022; 20:13:02,21.0,20.87,257.0,259.0,135.0,16.0,1.98,7.25,459.84
02/11/2022; 20:13:09,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 20:13:15,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,457.62
02/11/2022; 20:13:21,21.0,20.87,257.0,260.0,136.0,15.0,1.98,7.25,457.62
02/11/2022; 20:13:27,21.0,20.87,256.0,258.0,135.0,15.0,1.98,7.25,457.62
02/11/2022; 20:13:33,21.0,20.87,256.0,259.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 20:13:39,21.0,20.87,257.0,260.0,140.0,16.0,1.98,7.25,457.62
02/11/2022; 20:13:46,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,457.62
02/11/2022; 20:13:52,21.1,20.87,257.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:13:58,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:14:04,21.0,20.87,258.0,260.0,141.0,16.0,1.98,7.25,459.84
02/11/2022; 20:14:10,21.0,20.87,257.0,259.0,140.0,16.0,1.98,7.25,459.84
02/11/2022; 20:14:17,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:14:23,21.0,20.87,259.0,261.0,139.0,16.0,1.98,7.25,459.84
02/11/2022; 20:14:29,21.0,20.87,257.0,260.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:14:35,21.0,20.87,256.0,258.0,137.0,16.0,1.98,7.25,459.84
02/11/2022; 20:14:41,21.0,20.87,257.0,259.0,134.0,15.0,1.98,7.25,459.84
02/11/2022; 20:14:47,21.0,20.87,258.0,261.0,137.0,16.0,1.98,7.25,459.84
02/11/2022; 20:14:53,21.0,20.87,256.0,258.0,131.0,16.0,1.98,7.25,459.84
02/11/2022; 20:14:59,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:15:06,21.0,20.87,256.0,259.0,138.0,16.0,1.98,7.25,459.84
02/11/2022; 20:15:12,21.0,20.87,257.0,259.0,135.0,16.0,1.98,7.25,459.84
02/11/2022; 20:15:18,21.0,20.87,257.0,260.0,137.0,16.0,1.98,7.25,459.84
02/11/2022; 20:15:24,21.0,20.87,256.0,259.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:15:30,21.0,20.87,257.0,260.0,144.0,15.0,1.98,7.25,459.84
02/11/2022; 20:15:36,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:15:43,21.0,20.87,257.0,258.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:15:49,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.25,459.84
02/11/2022; 20:15:55,21.0,20.87,257.0,260.0,138.0,16.0,1.98,7.25,459.84
02/11/2022; 20:16:01,21.0,20.87,257.0,260.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 20:16:07,21.0,20.87,258.0,260.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:16:13,21.1,20.87,256.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:16:20,21.0,20.87,257.0,260.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:16:26,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:16:32,21.0,20.87,256.0,258.0,136.0,16.0,1.98,7.25,459.84
02/11/2022; 20:16:38,21.0,20.87,257.0,260.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 20:16:44,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:16:51,21.0,20.87,257.0,260.0,135.0,15.0,1.98,7.25,459.84
02/11/2022; 20:16:57,21.0,20.87,256.0,258.0,142.0,16.0,1.98,7.24,459.84
02/11/2022; 20:17:03,21.0,20.87,257.0,259.0,144.0,15.0,1.98,7.24,459.84
02/11/2022; 20:17:09,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:17:15,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:17:21,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:17:27,21.0,20.87,256.0,259.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:17:33,21.0,20.87,256.0,259.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:17:40,21.0,20.87,257.0,259.0,139.0,16.0,1.98,7.25,459.84
02/11/2022; 20:17:46,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:17:52,21.0,20.87,258.0,260.0,141.0,16.0,1.98,7.24,457.62
02/11/2022; 20:17:58,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 20:18:04,21.0,20.87,256.0,259.0,138.0,15.0,1.98,7.25,457.62
02/11/2022; 20:18:10,21.0,20.87,258.0,260.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 20:18:17,21.1,20.87,257.0,260.0,133.0,15.0,1.98,7.25,459.84
02/11/2022; 20:18:23,21.1,20.87,257.0,259.0,132.0,15.0,1.98,7.25,457.62
02/11/2022; 20:18:29,21.1,20.87,256.0,259.0,132.0,15.0,1.98,7.25,457.62
02/11/2022; 20:18:35,21.1,20.87,258.0,260.0,137.0,15.0,1.98,7.25,457.62
02/11/2022; 20:18:41,21.1,20.87,257.0,260.0,136.0,15.0,1.98,7.25,457.62
02/11/2022; 20:18:47,21.1,20.87,256.0,259.0,134.0,15.0,1.98,7.25,457.62
02/11/2022; 20:18:54,21.1,20.87,257.0,260.0,133.0,15.0,1.98,7.25,457.62
02/11/2022; 20:19:00,21.1,20.87,258.0,259.0,144.0,15.0,1.98,7.25,457.62
02/11/2022; 20:19:06,21.1,20.87,257.0,258.0,143.0,15.0,1.98,7.25,457.62
02/11/2022; 20:19:12,21.1,20.87,257.0,259.0,141.0,15.0,1.98,7.25,457.62
02/11/2022; 20:19:18,21.1,20.87,257.0,259.0,141.0,15.0,1.98,7.25,457.62
02/11/2022; 20:19:24,21.1,20.87,256.0,259.0,141.0,15.0,1.98,7.25,457.62
02/11/2022; 20:19:31,21.1,20.87,256.0,259.0,139.0,16.0,1.98,7.25,457.62
02/11/2022; 20:19:37,21.1,20.87,257.0,260.0,141.0,15.0,1.98,7.25,457.62
02/11/2022; 20:19:43,21.1,20.87,257.0,259.0,139.0,15.0,1.98,7.25,457.62
02/11/2022; 20:19:49,21.1,20.87,257.0,259.0,141.0,15.0,1.98,7.25,457.62
02/11/2022; 20:19:56,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.25,457.62
02/11/2022; 20:20:01,21.1,20.87,257.0,260.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:20:08,21.1,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:20:14,21.0,20.87,258.0,260.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:20:20,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:20:26,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:20:32,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:20:38,21.1,20.87,258.0,260.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:20:44,21.1,20.87,256.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:20:51,21.0,20.87,256.0,258.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:20:57,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:21:03,21.1,20.87,258.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:21:09,21.1,20.87,256.0,259.0,131.0,15.0,1.98,7.25,459.84
02/11/2022; 20:21:15,21.1,20.87,257.0,259.0,136.0,15.0,1.98,7.25,459.84
02/11/2022; 20:21:21,21.2,20.87,257.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:21:28,21.2,20.87,257.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:21:34,21.1,20.87,256.0,254.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:21:40,21.1,20.87,258.0,260.0,139.0,16.0,1.98,7.25,459.84
02/11/2022; 20:21:46,21.1,20.87,257.0,260.0,144.0,15.0,1.98,7.25,459.84
02/11/2022; 20:21:52,21.1,20.87,257.0,259.0,131.0,15.0,1.98,7.25,459.84
02/11/2022; 20:21:59,21.1,20.87,257.0,259.0,129.0,15.0,1.98,7.25,459.84
02/11/2022; 20:22:05,21.1,20.87,256.0,259.0,132.0,15.0,1.98,7.25,459.84
02/11/2022; 20:22:11,21.1,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:22:17,21.1,20.87,257.0,259.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:22:23,21.1,20.87,258.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:22:29,21.1,20.87,257.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:22:35,21.1,20.87,257.0,259.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:22:42,21.1,20.87,257.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:22:48,21.1,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:22:54,21.1,20.87,257.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:23:00,21.1,20.87,257.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:23:06,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:23:12,21.1,20.87,258.0,260.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:23:18,21.1,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:23:25,21.0,20.87,257.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:23:31,21.1,20.87,257.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:23:37,21.1,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:23:43,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:23:49,21.1,20.87,257.0,260.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:23:55,21.1,20.87,257.0,260.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:24:02,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:24:08,21.1,20.87,258.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:24:14,21.1,20.87,257.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:24:20,21.0,20.87,257.0,260.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:24:27,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:24:32,21.0,20.87,256.0,260.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:24:39,21.0,20.87,257.0,260.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:24:45,21.0,20.87,256.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:24:51,21.0,20.87,257.0,259.0,140.0,15.0,1.97,7.24,459.84
02/11/2022; 20:24:57,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:25:03,21.0,20.87,257.0,259.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:25:09,21.0,20.87,256.0,260.0,130.0,15.0,1.98,7.24,459.84
02/11/2022; 20:25:16,21.1,20.87,257.0,259.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:25:22,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:25:28,21.1,20.87,257.0,259.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:25:34,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:25:40,21.1,20.87,257.0,259.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:25:46,21.0,20.87,254.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:25:53,21.1,20.87,257.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:25:59,21.0,20.87,258.0,260.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:26:05,21.0,20.87,257.0,259.0,144.0,15.0,1.98,7.24,459.84
02/11/2022; 20:26:11,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:26:17,21.0,20.87,258.0,261.0,143.0,15.0,1.98,7.25,459.84
02/11/2022; 20:26:23,21.0,20.87,256.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:26:29,21.0,20.87,257.0,259.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:26:36,21.0,20.87,258.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:26:42,21.1,20.87,256.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:26:48,21.0,20.87,257.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:26:54,21.0,20.87,257.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:27:00,21.0,20.87,256.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:27:06,21.0,20.87,256.0,258.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:27:13,21.1,20.87,257.0,260.0,133.0,15.0,1.98,7.24,459.84
02/11/2022; 20:27:19,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:27:25,21.0,20.87,257.0,260.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:27:31,21.0,20.87,256.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:27:37,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:27:43,21.0,20.87,256.0,259.0,141.0,15.0,1.98,7.25,459.84
02/11/2022; 20:27:50,21.0,20.87,257.0,259.0,130.0,15.0,1.98,7.24,459.84
02/11/2022; 20:27:56,21.0,20.87,257.0,259.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:28:02,21.0,20.87,258.0,260.0,144.0,15.0,1.98,7.24,459.84
02/11/2022; 20:28:08,21.0,20.87,257.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:28:14,21.1,20.87,257.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:28:20,21.0,20.87,257.0,258.0,132.0,15.0,1.98,7.24,459.84
02/11/2022; 20:28:27,21.1,20.87,257.0,260.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 20:28:33,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:28:39,21.0,20.87,257.0,259.0,134.0,15.0,1.98,7.25,459.84
02/11/2022; 20:28:45,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:28:51,21.0,20.87,256.0,258.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:28:57,21.0,20.87,257.0,260.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:29:04,21.0,20.87,257.0,260.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:29:10,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:29:16,21.1,20.87,257.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:29:22,21.0,20.87,256.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:29:28,21.0,20.87,258.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:29:34,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:29:41,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:29:47,21.0,20.87,257.0,259.0,137.0,15.0,1.97,7.24,459.84
02/11/2022; 20:29:53,21.0,20.87,256.0,258.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:29:59,21.0,20.87,256.0,259.0,141.0,15.0,1.97,7.24,459.84
02/11/2022; 20:30:05,21.0,20.87,257.0,259.0,141.0,15.0,1.97,7.24,459.84
02/11/2022; 20:30:12,21.1,20.87,257.0,260.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:30:17,21.0,20.87,257.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:30:24,21.0,20.87,257.0,259.0,142.0,15.0,1.97,7.24,459.84
02/11/2022; 20:30:30,21.0,20.87,258.0,260.0,140.0,15.0,1.97,7.24,459.84
02/11/2022; 20:30:36,21.0,20.87,257.0,259.0,137.0,15.0,1.97,7.24,459.84
02/11/2022; 20:30:42,21.0,20.87,256.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:30:48,21.1,20.87,257.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:30:54,21.0,20.87,256.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:31:01,21.0,20.87,256.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:31:07,21.1,20.87,258.0,260.0,134.0,15.0,1.98,7.24,459.84
02/11/2022; 20:31:13,21.1,20.87,257.0,260.0,132.0,15.0,1.98,7.24,459.84
02/11/2022; 20:31:19,21.1,20.87,258.0,260.0,130.0,15.0,1.98,7.24,459.84
02/11/2022; 20:31:25,21.1,20.87,258.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:31:31,21.1,20.87,257.0,260.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:31:38,21.1,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:31:44,21.1,20.87,257.0,260.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:31:50,21.1,20.87,258.0,260.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:31:56,21.1,20.87,257.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:32:02,21.1,20.87,256.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:32:08,21.1,20.87,258.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:32:15,21.1,20.87,257.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:32:21,21.1,20.87,256.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:32:27,21.1,20.87,257.0,260.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:32:33,21.0,20.87,258.0,260.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:32:39,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:32:46,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:32:52,21.1,20.87,257.0,260.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:32:58,21.1,20.87,257.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:33:04,21.0,20.87,258.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:33:10,21.0,20.87,256.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:33:17,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:33:22,21.1,20.87,257.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:33:28,21.0,20.87,257.0,259.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:33:35,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:33:41,21.0,20.87,257.0,259.0,144.0,15.0,1.98,7.24,459.84
02/11/2022; 20:33:47,21.1,20.87,258.0,260.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:33:53,21.0,20.87,258.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:33:59,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:34:05,21.0,20.87,257.0,259.0,144.0,15.0,1.98,7.25,459.84
02/11/2022; 20:34:12,21.0,20.87,257.0,259.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:34:18,21.0,20.87,257.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:34:24,21.0,20.87,258.0,259.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:34:30,21.0,20.87,257.0,259.0,144.0,15.0,1.98,7.24,459.84
02/11/2022; 20:34:36,21.0,20.87,257.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:34:43,21.0,20.87,258.0,260.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:34:49,21.0,20.87,256.0,259.0,135.0,15.0,1.98,7.25,459.84
02/11/2022; 20:34:55,21.0,20.87,257.0,259.0,133.0,15.0,1.98,7.24,459.84
02/11/2022; 20:35:01,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.25,459.84
02/11/2022; 20:35:07,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:35:13,21.0,20.87,257.0,259.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 20:35:19,21.0,20.87,258.0,260.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:35:26,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:35:32,21.0,20.87,257.0,259.0,135.0,15.0,1.98,7.24,459.84
02/11/2022; 20:35:38,21.0,20.87,257.0,260.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:35:44,21.1,20.87,257.0,260.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:35:50,21.0,20.87,257.0,260.0,140.0,15.0,1.98,7.24,459.84
02/11/2022; 20:35:56,21.0,20.87,258.0,260.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 20:36:02,21.1,20.87,258.0,260.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:36:09,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.24,459.84
02/11/2022; 20:36:15,21.0,20.87,249.0,260.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 20:36:21,21.0,20.87,257.0,259.0,137.0,15.0,1.98,7.25,459.84
02/11/2022; 20:36:27,21.0,20.87,257.0,260.0,131.0,15.0,1.98,7.24,459.84
02/11/2022; 20:36:33,21.0,20.87,257.0,259.0,138.0,15.0,1.98,7.24,459.84
02/11/2022; 20:36:39,21.0,20.87,258.0,260.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 20:36:46,21.0,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 20:36:52,21.0,20.87,257.0,259.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 20:36:58,21.0,20.87,257.0,259.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 20:37:04,21.0,20.87,257.0,260.0,138.0,15.0,1.98,7.24,459.84
